Grupo	Código	Parroquia Base	Región	Código	Provincia	Código	Cantón	Código	Parroquia
907			Costa	07	El Oro	0711	Portovelo	071153	Salati
908			Sierra	11	Loja	1101	Loja	110157	San Lucas
908			Sierra	11	Loja	1101	Loja	110159	Santiago
908			Sierra	11	Loja	1101	Loja	110152	Chuquiribamba
908			Sierra	11	Loja	1101	Loja	110160	Taquil (Miguel Riofrio)
909			Costa	07	El Oro	0710	Pi?as	071053	Moromoro (cab. en El Vado)
909			Costa	07	El Oro	0710	Pi?as	071051	Capiro (cab. en la Capilla de Capiro)
909			Costa	07	El Oro	0704	Balsas	070450	Balsas
910			Costa	07	El Oro	0710	Pi?as	071052	La Bocana
910			Costa	07	El Oro	0708	Marcabeli	070850	Marcabeli
910			Costa	07	El Oro	0710	Pi?as	071051	Capiro (cab. en la Capilla de Capiro)
910			Costa	07	El Oro	0704	Balsas	070450	Balsas
911			Costa	07	El Oro	0711	Portovelo	071152	Morales
911			Costa	07	El Oro	0711	Portovelo	071151	Curtincapa
911			Costa	07	El Oro	0711	Portovelo	071153	Salati
911			Sierra	11	Loja	1101	Loja	110153	El Cisne
912			Costa	07	El Oro	0711	Portovelo	071150	Portovelo
912			Costa	07	El Oro	0710	Pi?as	071055	San Roque (Ambrosio Maldonado)
912			Costa	07	El Oro	0710	Pi?as	071051	Capiro (cab. en la Capilla de Capiro)
912			Sierra	11	Loja	1105	Chaguarpamba	110552	El Rosario
912			Sierra	11	Loja	1105	Chaguarpamba	110550	Chaguarpamba
913			Sierra	11	Loja	1101	Loja	110154	Gualel
913			Costa	07	El Oro	0711	Portovelo	071153	Salati
913			Sierra	11	Loja	1101	Loja	110153	El Cisne
913			Sierra	11	Loja	1101	Loja	110152	Chuquiribamba
913			Sierra	11	Loja	1103	Catamayo	110352	Guayquichuma
913			Sierra	11	Loja	1103	Catamayo	110350	Catamayo (La Toma)
913			Sierra	11	Loja	1103	Catamayo	110353	San Pedro de La Bendita
914	190152	Guadalupe	AmazonÝa	19	Zamora Chinchipe	1901	Zamora	190152	Guadalupe
915			AmazonÝa	19	Zamora Chinchipe	1901	Zamora	190153	Imbana (La Victoria de Imbana)
915			Sierra	11	Loja	1101	Loja	110159	Santiago
915			Sierra	11	Loja	1101	Loja	110155	Jimbilla
915			Sierra	11	Loja	1101	Loja	110150	Loja
916			Sierra	11	Loja	1101	Loja	110154	Gualel
916			Sierra	11	Loja	1101	Loja	110153	El Cisne
916			Sierra	11	Loja	1101	Loja	110152	Chuquiribamba
916			Sierra	11	Loja	1101	Loja	110151	Chantaco
916			Sierra	11	Loja	1103	Catamayo	110350	Catamayo (La Toma)
917			Sierra	11	Loja	1101	Loja	110153	El Cisne
917			Sierra	11	Loja	1103	Catamayo	110352	Guayquichuma
918			Costa	07	El Oro	0714	Las Lajas	071450	La Victoria
918			Costa	07	El Oro	0714	Las Lajas	071451	La Libertad
918			Sierra	11	Loja	1110	Puyango	111050	Alamor
919			Sierra	11	Loja	1109	Paltas	110956	Orianga
919			Sierra	11	Loja	1109	Paltas	110952	Guachanama
919			Sierra	11	Loja	1110	Puyango	111054	Mercadillo
920			Sierra	11	Loja	1105	Chaguarpamba	110552	El Rosario
920			Sierra	11	Loja	1105	Chaguarpamba	110550	Chaguarpamba
920			Sierra	11	Loja	1105	Chaguarpamba	110554	Amarillos
920			Sierra	11	Loja	1116	Olmedo	111650	Olmedo (Santa Barbara)
921			Sierra	11	Loja	1105	Chaguarpamba	110550	Chaguarpamba
921			Sierra	11	Loja	1105	Chaguarpamba	110551	Buenavista
921			Sierra	11	Loja	1105	Chaguarpamba	110553	Santa  Rufina
921			Sierra	11	Loja	1109	Paltas	110954	Lauro Guerrero
921			Sierra	11	Loja	1105	Chaguarpamba	110554	Amarillos
921			Sierra	11	Loja	1109	Paltas	110951	Cangonama
922			Costa	07	El Oro	0710	Pi?as	071051	Capiro (cab. en la Capilla de Capiro)
922			Sierra	11	Loja	1105	Chaguarpamba	110551	Buenavista
922			Sierra	11	Loja	1105	Chaguarpamba	110553	Santa  Rufina
922			Sierra	11	Loja	1109	Paltas	110954	Lauro Guerrero
922			Sierra	11	Loja	1109	Paltas	110951	Cangonama
923			Sierra	11	Loja	1101	Loja	110159	Santiago
923			Sierra	11	Loja	1101	Loja	110152	Chuquiribamba
923			Sierra	11	Loja	1101	Loja	110151	Chantaco
923			Sierra	11	Loja	1101	Loja	110160	Taquil (Miguel Riofrio)
923			Sierra	11	Loja	1103	Catamayo	110350	Catamayo (La Toma)
924			Sierra	11	Loja	1101	Loja	110151	Chantaco
924			Sierra	11	Loja	1101	Loja	110160	Taquil (Miguel Riofrio)
924			Sierra	11	Loja	1101	Loja	110150	Loja
924			Sierra	11	Loja	1103	Catamayo	110350	Catamayo (La Toma)
925			AmazonÝa	19	Zamora Chinchipe	1907	Centinela Del Condor	190750	Zumbi
925			AmazonÝa	19	Zamora Chinchipe	1901	Zamora	190151	Cumbaratza
925			AmazonÝa	19	Zamora Chinchipe	1901	Zamora	190158	San Carlos de Las Minas
926			Sierra	11	Loja	1109	Paltas	110956	Orianga
926			Sierra	11	Loja	1105	Chaguarpamba	110551	Buenavista
926			Sierra	11	Loja	1105	Chaguarpamba	110553	Santa  Rufina
926			Sierra	11	Loja	1109	Paltas	110954	Lauro Guerrero
926			Sierra	11	Loja	1109	Paltas	110951	Cangonama
926			Sierra	11	Loja	1109	Paltas	110958	Casanga
927	110150	Loja	Sierra	11	Loja	1101	Loja	110150	Loja
928			Sierra	11	Loja	1105	Chaguarpamba	110552	El Rosario
928			Sierra	11	Loja	1105	Chaguarpamba	110550	Chaguarpamba
928			Sierra	11	Loja	1105	Chaguarpamba	110551	Buenavista
928			Sierra	11	Loja	1105	Chaguarpamba	110553	Santa  Rufina
928			Sierra	11	Loja	1105	Chaguarpamba	110554	Amarillos
928			Sierra	11	Loja	1116	Olmedo	111650	Olmedo (Santa Barbara)
928			Sierra	11	Loja	1109	Paltas	110951	Cangonama
929			Sierra	11	Loja	1109	Paltas	110956	Orianga
929			Sierra	11	Loja	1110	Puyango	111051	Ciano
929			Sierra	11	Loja	1110	Puyango	111050	Alamor
929			Sierra	11	Loja	1110	Puyango	111052	El Arenal
930			AmazonÝa	19	Zamora Chinchipe	1907	Centinela Del Condor	190751	Paquisha
930			AmazonÝa	19	Zamora Chinchipe	1903	Nangaritza	190350	Guayzimi
931			Sierra	11	Loja	1101	Loja	110160	Taquil (Miguel Riofrio)
931			Sierra	11	Loja	1103	Catamayo	110350	Catamayo (La Toma)
932			Sierra	11	Loja	1110	Puyango	111051	Ciano
932			Sierra	11	Loja	1110	Puyango	111050	Alamor
932			Sierra	11	Loja	1110	Puyango	111053	El Limo (Mariana de JesÀs)
933			Sierra	11	Loja	1103	Catamayo	110352	Guayquichuma
933			Sierra	11	Loja	1105	Chaguarpamba	110550	Chaguarpamba
933			Sierra	11	Loja	1109	Paltas	110953	La Tingue
933			Sierra	11	Loja	1103	Catamayo	110354	Zambi
933			Sierra	11	Loja	1116	Olmedo	111650	Olmedo (Santa Barbara)
933			Sierra	11	Loja	1109	Paltas	110950	Catacocha
934			Sierra	11	Loja	1103	Catamayo	110353	San Pedro de La Bendita
934			Sierra	11	Loja	1103	Catamayo	110354	Zambi
935			Sierra	11	Loja	1103	Catamayo	110352	Guayquichuma
935			Sierra	11	Loja	1109	Paltas	110953	La Tingue
935			Sierra	11	Loja	1103	Catamayo	110353	San Pedro de La Bendita
935			Sierra	11	Loja	1103	Catamayo	110354	Zambi
936			AmazonÝa	19	Zamora Chinchipe	1901	Zamora	190155	Sabanilla
936			AmazonÝa	19	Zamora Chinchipe	1901	Zamora	190150	Zamora
937			Sierra	11	Loja	1105	Chaguarpamba	110550	Chaguarpamba
937			Sierra	11	Loja	1105	Chaguarpamba	110551	Buenavista
937			Sierra	11	Loja	1105	Chaguarpamba	110554	Amarillos
937			Sierra	11	Loja	1109	Paltas	110953	La Tingue
937			Sierra	11	Loja	1116	Olmedo	111650	Olmedo (Santa Barbara)
937			Sierra	11	Loja	1109	Paltas	110957	San Antonio
937			Sierra	11	Loja	1109	Paltas	110950	Catacocha
938			Sierra	11	Loja	1105	Chaguarpamba	110551	Buenavista
938			Sierra	11	Loja	1109	Paltas	110954	Lauro Guerrero
938			Sierra	11	Loja	1105	Chaguarpamba	110554	Amarillos
938			Sierra	11	Loja	1116	Olmedo	111650	Olmedo (Santa Barbara)
938			Sierra	11	Loja	1109	Paltas	110951	Cangonama
938			Sierra	11	Loja	1109	Paltas	110957	San Antonio
938			Sierra	11	Loja	1109	Paltas	110959	Yamana
939			Sierra	11	Loja	1109	Paltas	110952	Guachanama
939			Sierra	11	Loja	1110	Puyango	111054	Mercadillo
939			Sierra	11	Loja	1110	Puyango	111055	Vicentino
940			AmazonÝa	19	Zamora Chinchipe	1901	Zamora	190151	Cumbaratza
940			AmazonÝa	19	Zamora Chinchipe	1901	Zamora	190158	San Carlos de Las Minas
940			AmazonÝa	19	Zamora Chinchipe	1901	Zamora	190156	Timbara
941			Sierra	11	Loja	1110	Puyango	111051	Ciano
941			Sierra	11	Loja	1109	Paltas	110952	Guachanama
941			Sierra	11	Loja	1110	Puyango	111054	Mercadillo
941			Sierra	11	Loja	1110	Puyango	111052	El Arenal
941			Sierra	11	Loja	1110	Puyango	111055	Vicentino
942			Sierra	11	Loja	1110	Puyango	111053	El Limo (Mariana de JesÀs)
942									
943			Sierra	11	Loja	1116	Olmedo	111650	Olmedo (Santa Barbara)
943			Sierra	11	Loja	1109	Paltas	110951	Cangonama
943			Sierra	11	Loja	1109	Paltas	110957	San Antonio
943			Sierra	11	Loja	1109	Paltas	110950	Catacocha
943			Sierra	11	Loja	1109	Paltas	110959	Yamana
944			Sierra	11	Loja	1110	Puyango	111051	Ciano
944			Sierra	11	Loja	1110	Puyango	111050	Alamor
944			Sierra	11	Loja	1110	Puyango	111054	Mercadillo
944			Sierra	11	Loja	1110	Puyango	111052	El Arenal
944			Sierra	11	Loja	1110	Puyango	111055	Vicentino
945			AmazonÝa	19	Zamora Chinchipe	1903	Nangaritza	190350	Guayzimi
945			AmazonÝa	19	Zamora Chinchipe	1903	Nangaritza	190351	Zurmi
946	110950	Catacocha	Sierra	11	Loja	1109	Paltas	110950	Catacocha
947			Sierra	11	Loja	1109	Paltas	110954	Lauro Guerrero
947			Sierra	11	Loja	1109	Paltas	110951	Cangonama
947			Sierra	11	Loja	1109	Paltas	110952	Guachanama
947			Sierra	11	Loja	1109	Paltas	110950	Catacocha
947			Sierra	11	Loja	1109	Paltas	110958	Casanga
947			Sierra	11	Loja	1109	Paltas	110959	Yamana
948			AmazonÝa	19	Zamora Chinchipe	1907	Centinela Del Condor	190750	Zumbi
948			AmazonÝa	19	Zamora Chinchipe	1901	Zamora	190151	Cumbaratza
948			AmazonÝa	19	Zamora Chinchipe	1903	Nangaritza	190350	Guayzimi
948			AmazonÝa	19	Zamora Chinchipe	1901	Zamora	190158	San Carlos de Las Minas
948			AmazonÝa	19	Zamora Chinchipe	1901	Zamora	190156	Timbara
949			Sierra	11	Loja	1109	Paltas	110951	Cangonama
949			Sierra	11	Loja	1109	Paltas	110957	San Antonio
949			Sierra	11	Loja	1109	Paltas	110950	Catacocha
949			Sierra	11	Loja	1109	Paltas	110958	Casanga
949			Sierra	11	Loja	1109	Paltas	110959	Yamana
950	111351	Cazaderos (cab. en Mangaurco)	Sierra	11	Loja	1113	Zapotillo	111351	Cazaderos (cab. en Mangaurco)
951			Sierra	11	Loja	1110	Puyango	111050	Alamor
951			Sierra	11	Loja	1109	Paltas	110952	Guachanama
951			Sierra	11	Loja	1110	Puyango	111054	Mercadillo
951			Sierra	11	Loja	1110	Puyango	111052	El Arenal
951			Sierra	11	Loja	1110	Puyango	111055	Vicentino
952	190150	Zamora	AmazonÝa	19	Zamora Chinchipe	1901	Zamora	190150	Zamora
953			Sierra	11	Loja	1103	Catamayo	110351	El Tambo
953			Sierra	11	Loja	1107	Gonzanama	110753	Nambacola
954	110753	Nambacola	Sierra	11	Loja	1107	Gonzanama	110753	Nambacola
955			AmazonÝa	19	Zamora Chinchipe	1901	Zamora	190151	Cumbaratza
955			AmazonÝa	19	Zamora Chinchipe	1901	Zamora	190158	San Carlos de Las Minas
955			AmazonÝa	19	Zamora Chinchipe	1901	Zamora	190150	Zamora
955			AmazonÝa	19	Zamora Chinchipe	1901	Zamora	190156	Timbara
956			Sierra	11	Loja	1110	Puyango	111050	Alamor
956			Sierra	11	Loja	1110	Puyango	111053	El Limo (Mariana de JesÀs)
956			Sierra	11	Loja	1114	Pindal	111452	12 de Diciembre
956			Sierra	11	Loja	1114	Pindal	111451	Chaquinal
956			Sierra	11	Loja	1114	Pindal	111450	Pindal
957			Sierra	11	Loja	1110	Puyango	111050	Alamor
957			Sierra	11	Loja	1114	Pindal	111452	12 de Diciembre
957			Sierra	11	Loja	1114	Pindal	111451	Chaquinal
957			Sierra	11	Loja	1114	Pindal	111450	Pindal
957			Sierra	11	Loja	1104	Celica	110450	Celica
957			Sierra	11	Loja	1104	Celica	110455	Pozul
958			Sierra	11	Loja	1114	Pindal	111452	12 de Diciembre
958			Sierra	11	Loja	1114	Pindal	111450	Pindal
958			Sierra	11	Loja	1104	Celica	110456	Sabanilla
959			Sierra	11	Loja	1113	Zapotillo	111351	Cazaderos (cab. en Mangaurco)
959			Sierra	11	Loja	1113	Zapotillo	111354	Paletillas
960			Sierra	11	Loja	1104	Celica	110450	Celica
960			Sierra	11	Loja	1104	Celica	110451	Cruzpamba (cab. en Carlos Bustamante)
961			Sierra	11	Loja	1114	Pindal	111452	12 de Diciembre
961			Sierra	11	Loja	1114	Pindal	111450	Pindal
961			Sierra	11	Loja	1104	Celica	110455	Pozul
961			Sierra	11	Loja	1104	Celica	110451	Cruzpamba (cab. en Carlos Bustamante)
961			Sierra	11	Loja	1104	Celica	110457	Tnte. Maximiliano Rodriguez Loaiza
962			Sierra	11	Loja	1107	Gonzanama	110753	Nambacola
962			Sierra	11	Loja	1107	Gonzanama	110750	Gonzanama
962			Sierra	11	Loja	1107	Gonzanama	110751	Changaimina (La Libertad)
963	190351	Zurmi	AmazonÝa	19	Zamora Chinchipe	1903	Nangaritza	190351	Zurmi
964			Sierra	11	Loja	1101	Loja	110156	Malacatos (Valladolid)
964			Sierra	11	Loja	1101	Loja	110158	San Pedro de Vilcabamba
965			Sierra	11	Loja	1112	Sozoranga	111250	Sozoranga
965			Sierra	11	Loja	1102	Calvas	110251	Colaisaca
965			Sierra	11	Loja	1112	Sozoranga	111251	Nueva Fatima
966			Sierra	11	Loja	1104	Celica	110450	Celica
966			Sierra	11	Loja	1104	Celica	110455	Pozul
966			Sierra	11	Loja	1104	Celica	110451	Cruzpamba (cab. en Carlos Bustamante)
966			Sierra	11	Loja	1104	Celica	110457	Tnte. Maximiliano Rodriguez Loaiza
967			Sierra	11	Loja	1114	Pindal	111450	Pindal
967			Sierra	11	Loja	1104	Celica	110455	Pozul
967			Sierra	11	Loja	1104	Celica	110456	Sabanilla
967			Sierra	11	Loja	1113	Zapotillo	111350	Zapotillo
968			Sierra	11	Loja	1112	Sozoranga	111250	Sozoranga
968			Sierra	11	Loja	1102	Calvas	110251	Colaisaca
969			Sierra	11	Loja	1101	Loja	110156	Malacatos (Valladolid)
969			Sierra	11	Loja	1107	Gonzanama	110754	Purunuma (Eguiguren)
969			Sierra	11	Loja	1107	Gonzanama	110756	Sacapalta
969			Sierra	11	Loja	1115	Quilanga	111550	Quilanga
970			Sierra	11	Loja	1107	Gonzanama	110750	Gonzanama
970			Sierra	11	Loja	1107	Gonzanama	110751	Changaimina (La Libertad)
970			Sierra	11	Loja	1102	Calvas	110250	Cariamanga
971			Sierra	11	Loja	1104	Celica	110450	Celica
971			Sierra	11	Loja	1104	Celica	110455	Pozul
971			Sierra	11	Loja	1104	Celica	110451	Cruzpamba (cab. en Carlos Bustamante)
971			Sierra	11	Loja	1104	Celica	110456	Sabanilla
971			Sierra	11	Loja	1104	Celica	110457	Tnte. Maximiliano Rodriguez Loaiza
971			Sierra	11	Loja	1108	Macara	110850	Macara
972			Sierra	11	Loja	1102	Calvas	110250	Cariamanga
972			Sierra	11	Loja	1102	Calvas	110252	El Lucero
973			Sierra	11	Loja	1107	Gonzanama	110753	Nambacola
973			Sierra	11	Loja	1107	Gonzanama	110754	Purunuma (Eguiguren)
973			Sierra	11	Loja	1107	Gonzanama	110751	Changaimina (La Libertad)
973			Sierra	11	Loja	1107	Gonzanama	110756	Sacapalta
973			Sierra	11	Loja	1115	Quilanga	111550	Quilanga
974			Sierra	11	Loja	1113	Zapotillo	111352	Garzareal
974			Sierra	11	Loja	1113	Zapotillo	111353	Limones
975			Sierra	11	Loja	1101	Loja	110156	Malacatos (Valladolid)
975			Sierra	11	Loja	1101	Loja	110158	San Pedro de Vilcabamba
975			Sierra	11	Loja	1101	Loja	110161	Vilcabamba (Victoria)
976			Sierra	11	Loja	1104	Celica	110450	Celica
976			Sierra	11	Loja	1108	Macara	110851	Larama
976			Sierra	11	Loja	1108	Macara	110850	Macara
977			Sierra	11	Loja	1108	Macara	110850	Macara
977									
978			Sierra	11	Loja	1113	Zapotillo	111352	Garzareal
978			Sierra	11	Loja	1113	Zapotillo	111350	Zapotillo
978			Sierra	11	Loja	1113	Zapotillo	111353	Limones
978									
979			AmazonÝa	19	Zamora Chinchipe	1908	Palanda	190853	Valladolid
979			AmazonÝa	19	Zamora Chinchipe	1908	Palanda	190851	El Porvenir del Carmen
979			Sierra	11	Loja	1101	Loja	110162	Yangana (Arsenio Castillo)
980			Sierra	11	Loja	1112	Sozoranga	111250	Sozoranga
980			Sierra	11	Loja	1108	Macara	110851	Larama
980			Sierra	11	Loja	1112	Sozoranga	111251	Nueva Fatima
980			Sierra	11	Loja	1108	Macara	110853	Sabiango (La Capilla)
981			Sierra	11	Loja	1101	Loja	110158	San Pedro de Vilcabamba
981			Sierra	11	Loja	1101	Loja	110161	Vilcabamba (Victoria)
981			Sierra	11	Loja	1101	Loja	110162	Yangana (Arsenio Castillo)
982			AmazonÝa	19	Zamora Chinchipe	1903	Nangaritza	190351	Zurmi
982			AmazonÝa	19	Zamora Chinchipe	1908	Palanda	190851	El Porvenir del Carmen
983			Sierra	11	Loja	1107	Gonzanama	110754	Purunuma (Eguiguren)
983			Sierra	11	Loja	1107	Gonzanama	110756	Sacapalta
983			Sierra	11	Loja	1115	Quilanga	111550	Quilanga
983			Sierra	11	Loja	1115	Quilanga	111551	Fundochamba
984	111353	Limones	Sierra	11	Loja	1113	Zapotillo	111353	Limones
985	110162	Yangana (Arsenio Castillo)	Sierra	11	Loja	1101	Loja	110162	Yangana (Arsenio Castillo)
986			Sierra	11	Loja	1107	Gonzanama	110754	Purunuma (Eguiguren)
986			Sierra	11	Loja	1101	Loja	110161	Vilcabamba (Victoria)
986			Sierra	11	Loja	1115	Quilanga	111550	Quilanga
986			Sierra	11	Loja	1115	Quilanga	111551	Fundochamba
986			Sierra	11	Loja	1115	Quilanga	111552	San Antonio de Las Aradas (cab. en Las Aradas)
987			Sierra	11	Loja	1112	Sozoranga	111250	Sozoranga
987			Sierra	11	Loja	1108	Macara	110850	Macara
987			Sierra	11	Loja	1108	Macara	110853	Sabiango (La Capilla)
987			Sierra	11	Loja	1112	Sozoranga	111252	Tacamoros
987			Sierra	11	Loja	1108	Macara	110852	La Victoria
988			Sierra	11	Loja	1112	Sozoranga	111250	Sozoranga
988			Sierra	11	Loja	1102	Calvas	110251	Colaisaca
988			Sierra	11	Loja	1102	Calvas	110253	Utuana
988			Sierra	11	Loja	1112	Sozoranga	111252	Tacamoros
989			Sierra	11	Loja	1115	Quilanga	111552	San Antonio de Las Aradas (cab. en Las Aradas)
989			Sierra	11	Loja	1106	Esp¦ndola	110655	El Ingenio
990			Sierra	11	Loja	1102	Calvas	110250	Cariamanga
990			Sierra	11	Loja	1102	Calvas	110252	El Lucero
990			Sierra	11	Loja	1106	Esp¦ndola	110654	27 de Abril (cab. en La Naranja)
991			Sierra	11	Loja	1112	Sozoranga	111250	Sozoranga
991			Sierra	11	Loja	1102	Calvas	110253	Utuana
991			Sierra	11	Loja	1112	Sozoranga	111252	Tacamoros
991			Sierra	11	Loja	1108	Macara	110852	La Victoria
991									
992			Sierra	11	Loja	1112	Sozoranga	111250	Sozoranga
992			Sierra	11	Loja	1108	Macara	110850	Macara
992			Sierra	11	Loja	1108	Macara	110853	Sabiango (La Capilla)
992			Sierra	11	Loja	1112	Sozoranga	111252	Tacamoros
992			Sierra	11	Loja	1108	Macara	110852	La Victoria
992									
993			Sierra	11	Loja	1115	Quilanga	111552	San Antonio de Las Aradas (cab. en Las Aradas)
993			Sierra	11	Loja	1106	Esp¦ndola	110655	El Ingenio
993			Sierra	11	Loja	1106	Esp¦ndola	110654	27 de Abril (cab. en La Naranja)
993			Sierra	11	Loja	1106	Esp¦ndola	110656	El Airo
993			Sierra	11	Loja	1106	Esp¦ndola	110653	Santa Teresita
994			Sierra	11	Loja	1102	Calvas	110250	Cariamanga
994			Sierra	11	Loja	1115	Quilanga	111552	San Antonio de Las Aradas (cab. en Las Aradas)
994			Sierra	11	Loja	1102	Calvas	110252	El Lucero
994			Sierra	11	Loja	1106	Esp¦ndola	110655	El Ingenio
994			Sierra	11	Loja	1106	Esp¦ndola	110654	27 de Abril (cab. en La Naranja)
994			Sierra	11	Loja	1106	Esp¦ndola	110656	El Airo
994			Sierra	11	Loja	1106	Esp¦ndola	110651	Bellavista
994			Sierra	11	Loja	1106	Esp¦ndola	110650	Amaluza
994			Sierra	11	Loja	1106	Esp¦ndola	110653	Santa Teresita
995			Sierra	11	Loja	1115	Quilanga	111552	San Antonio de Las Aradas (cab. en Las Aradas)
995			Sierra	11	Loja	1106	Esp¦ndola	110655	El Ingenio
995			Sierra	11	Loja	1106	Esp¦ndola	110654	27 de Abril (cab. en La Naranja)
995			Sierra	11	Loja	1106	Esp¦ndola	110656	El Airo
995			Sierra	11	Loja	1106	Esp¦ndola	110650	Amaluza
995			Sierra	11	Loja	1106	Esp¦ndola	110653	Santa Teresita
996			Sierra	11	Loja	1102	Calvas	110250	Cariamanga
996			Sierra	11	Loja	1106	Esp¦ndola	110651	Bellavista
996			Sierra	11	Loja	1106	Esp¦ndola	110650	Amaluza
996									
997			Sierra	11	Loja	1106	Esp¦ndola	110650	Amaluza
997			Sierra	11	Loja	1106	Esp¦ndola	110653	Santa Teresita
998			AmazonÝa	19	Zamora Chinchipe	1908	Palanda	190853	Valladolid
998			Sierra	11	Loja	1106	Esp¦ndola	110656	El Airo
998			Sierra	11	Loja	1106	Esp¦ndola	110650	Amaluza
998			Sierra	11	Loja	1106	Esp¦ndola	110653	Santa Teresita
999	190850	Palanda	AmazonÝa	19	Zamora Chinchipe	1908	Palanda	190850	Palanda
1000			Sierra	11	Loja	1106	Esp¦ndola	110650	Amaluza
1000			Sierra	11	Loja	1106	Esp¦ndola	110652	Jimbura
1000									
1001			AmazonÝa	19	Zamora Chinchipe	1908	Palanda	190852	San Francisco de Vergel
1001			AmazonÝa	19	Zamora Chinchipe	1902	Chinchipe	190251	Chito
1002	190250	Zumba	AmazonÝa	19	Zamora Chinchipe	1902	Chinchipe	190250	Zumba
1003	190251	Chito	AmazonÝa	19	Zamora Chinchipe	1902	Chinchipe	190251	Chito
1004			AmazonÝa	19	Zamora Chinchipe	1902	Chinchipe	190250	Zumba
1004			AmazonÝa	19	Zamora Chinchipe	1902	Chinchipe	190251	Chito
1004			AmazonÝa	19	Zamora Chinchipe	1902	Chinchipe	190252	El Chorro
1004			AmazonÝa	19	Zamora Chinchipe	1902	Chinchipe	190256	Pucapamba
1004			AmazonÝa	19	Zamora Chinchipe	1902	Chinchipe	190254	La Chonta
1004									
1005			AmazonÝa	19	Zamora Chinchipe	1902	Chinchipe	190250	Zumba
1005			AmazonÝa	19	Zamora Chinchipe	1902	Chinchipe	190251	Chito
1005			AmazonÝa	19	Zamora Chinchipe	1902	Chinchipe	190252	El Chorro
1005			AmazonÝa	19	Zamora Chinchipe	1902	Chinchipe	190256	Pucapamba
1005			AmazonÝa	19	Zamora Chinchipe	1902	Chinchipe	190254	La Chonta
1005									
1006			AmazonÝa	19	Zamora Chinchipe	1902	Chinchipe	190250	Zumba
1006			AmazonÝa	19	Zamora Chinchipe	1902	Chinchipe	190251	Chito
1006			AmazonÝa	19	Zamora Chinchipe	1902	Chinchipe	190252	El Chorro
1006			AmazonÝa	19	Zamora Chinchipe	1902	Chinchipe	190256	Pucapamba
1006			AmazonÝa	19	Zamora Chinchipe	1902	Chinchipe	190254	La Chonta
1006									
1007									
1007									
1008			Sierra	05	Cotopaxi	0501	Latacunga	050152	Belisario Quevedo (Guanailin)
1008			Sierra	05	Cotopaxi	0505	Salcedo	050550	San Miguel
1008			Sierra	05	Cotopaxi	0505	Salcedo	050554	Mulliquindil (Santa Ana)
1008			Sierra	05	Cotopaxi	0501	Latacunga	050150	Latacunga
1009			Sierra	18	Tungurahua	1801	Ambato	180153	Augusto N. Martinez (Mundugleo)
1009			Sierra	18	Tungurahua	1801	Ambato	180159	Pasa
1009			Sierra	18	Tungurahua	1801	Ambato	180168	Unamuncho
1009			Sierra	18	Tungurahua	1801	Ambato	180151	Ambatillo
1009			Sierra	18	Tungurahua	1801	Ambato	180156	Izamba
1009			Sierra	18	Tungurahua	1801	Ambato	180150	Ambato
1009			Sierra	18	Tungurahua	1801	Ambato	180163	San Bartolome (Pinllog)
